datetime,ms,tempC,humPct,press_hPa,gas_kOhm,alt_m
"BOOT-000 03:04:32",11072623,29.87,17.0,984.18,329.8,244.9
"BOOT-000 03:04:35",11075928,29.90,17.0,984.23,331.1,244.5
"BOOT-000 03:04:39",11079229,29.92,17.0,984.23,331.1,244.5
"BOOT-000 03:04:42",11082527,29.95,17.0,984.23,330.1,244.5
"BOOT-000 03:04:45",11085839,29.95,16.9,984.26,330.1,244.2
"BOOT-000 03:04:49",11089157,29.96,16.9,984.23,330.5,244.5
"BOOT-000 03:04:52",11092464,29.97,16.9,984.23,329.5,244.5
"BOOT-000 03:04:55",11095769,29.98,16.9,984.25,328.5,244.3
"BOOT-000 03:04:59",11099067,29.99,16.9,984.24,329.8,244.4
"BOOT-000 03:05:02",11102367,30.00,16.9,984.25,329.1,244.3
"BOOT-000 03:05:05",11105685,30.00,16.9,984.25,328.5,244.3
"BOOT-000 03:05:09",11109000,30.02,16.9,984.24,329.5,244.4
"BOOT-000 03:05:12",11112305,30.05,16.9,984.26,328.5,244.2
"BOOT-000 03:05:15",11115607,30.07,16.9,984.24,327.8,244.4
"BOOT-000 03:05:18",11118905,30.10,16.8,984.26,327.8,244.2
"BOOT-000 03:05:22",11122214,30.11,16.8,984.25,327.8,244.3
"BOOT-000 03:05:25",11125532,30.13,16.8,984.28,326.9,244.0
"BOOT-000 03:05:28",11128841,30.16,16.8,984.26,327.2,244.2
"BOOT-000 03:05:32",11132146,30.17,16.8,984.26,326.9,244.2
"BOOT-000 03:05:35",11135445,30.19,16.8,984.26,326.5,244.2
"BOOT-000 03:05:38",11138743,30.21,16.8,984.26,326.2,244.2
"BOOT-000 03:05:42",11142061,30.23,16.8,984.29,325.6,244.0
"BOOT-000 03:05:45",11145378,30.24,16.8,984.33,325.9,243.6
"BOOT-000 03:05:48",11148683,30.27,16.8,984.33,324.6,243.6
"BOOT-000 03:05:51",11151986,30.30,16.7,984.30,324.0,243.9
"BOOT-000 03:05:55",11155284,30.32,16.7,984.28,323.6,244.0
"BOOT-000 03:05:58",11158590,30.33,16.7,984.25,324.6,244.3
"BOOT-000 03:06:01",11161908,30.34,16.7,984.28,323.6,244.0
"BOOT-000 03:06:05",11165219,30.35,16.7,984.29,323.6,244.0
"BOOT-000 03:06:08",11168524,30.37,16.7,984.30,323.6,243.9
"BOOT-000 03:06:11",11171824,30.38,16.7,984.32,323.3,243.7
"BOOT-000 03:06:15",11175122,30.40,16.7,984.30,323.3,243.9
"BOOT-000 03:06:18",11178437,30.40,16.6,984.30,322.7,243.9
"BOOT-000 03:06:21",11181755,30.40,16.6,984.29,322.7,244.0
"BOOT-000 03:06:25",11185060,30.42,16.6,984.32,322.7,243.7
"BOOT-000 03:06:28",11188364,30.42,16.6,984.34,322.4,243.5
"BOOT-000 03:06:31",11191662,30.43,16.6,984.32,321.8,243.7
"BOOT-000 03:06:34",11194965,30.45,16.6,984.29,323.6,244.0
"BOOT-000 03:06:38",11198283,30.45,16.6,984.25,322.1,244.3
"BOOT-000 03:06:41",11201596,30.46,16.6,984.27,321.8,244.1
"BOOT-000 03:06:44",11204901,30.48,16.6,984.31,321.8,243.8
"BOOT-000 03:06:48",11208202,30.47,16.6,984.26,322.7,244.2
"BOOT-000 03:06:51",11211500,30.48,16.6,984.23,322.7,244.5
"BOOT-000 03:06:54",11214812,30.49,16.6,984.32,322.1,243.7
"BOOT-000 03:06:58",11218130,30.50,16.6,984.42,322.7,242.8
"BOOT-000 03:07:01",11221437,30.52,16.6,984.36,321.4,243.4
"BOOT-000 03:07:04",11224742,30.53,16.6,984.31,320.5,243.8
"BOOT-000 03:07:08",11228040,30.56,16.5,984.38,321.4,243.2
"BOOT-000 03:07:11",11231340,30.58,16.5,984.30,320.8,243.9
"BOOT-000 03:07:14",11234658,30.58,16.5,984.23,320.8,244.5
"BOOT-000 03:07:17",11237973,30.59,16.5,984.36,320.5,243.4
"BOOT-000 03:07:21",11241278,30.59,16.5,984.39,320.8,243.1
"BOOT-000 03:07:24",11244580,30.60,16.5,984.33,320.2,243.6
"BOOT-000 03:07:27",11247878,30.61,16.5,984.32,320.8,243.7
"BOOT-000 03:07:31",11251187,30.62,16.5,984.30,321.4,243.9
"BOOT-000 03:07:34",11254505,30.63,16.5,984.31,322.1,243.8
"BOOT-000 03:07:37",11257814,30.64,16.5,984.33,319.9,243.6
"BOOT-000 03:07:41",11261119,30.65,16.5,984.36,319.6,243.4
"BOOT-000 03:07:44",11264418,30.66,16.5,984.39,320.2,243.1
"BOOT-000 03:07:47",11267716,30.68,16.5,984.41,318.9,242.9
"BOOT-000 03:07:51",11271034,30.73,16.9,984.35,312.6,243.4
"BOOT-000 03:07:54",11274351,30.80,17.5,984.37,312.3,243.3
"BOOT-000 03:07:57",11277656,30.86,17.7,984.38,314.7,243.2
"BOOT-000 03:08:00",11280959,30.90,17.5,984.41,319.3,242.9
"BOOT-000 03:08:04",11284257,30.92,17.3,984.42,318.3,242.8
"BOOT-000 03:08:07",11287563,30.92,17.0,984.39,324.6,243.1
"BOOT-000 03:08:10",11290881,30.92,16.8,984.38,323.3,243.2
"BOOT-000 03:08:14",11294192,30.93,16.6,984.32,325.9,243.7
"BOOT-000 03:08:17",11297497,30.93,16.5,984.32,324.9,243.7
"BOOT-000 03:08:20",11300797,30.93,16.4,984.32,324.6,243.7
"BOOT-000 03:08:24",11304095,30.93,16.4,984.37,325.9,243.3
"BOOT-000 03:08:27",11307410,30.93,16.3,984.39,322.1,243.1
"BOOT-000 03:08:30",11310728,30.91,16.3,984.40,325.9,243.0
"BOOT-000 03:08:34",11314033,30.91,16.3,984.38,322.4,243.2
"BOOT-000 03:08:37",11317337,30.89,16.3,984.35,324.3,243.4
"BOOT-000 03:08:40",11320635,30.87,16.3,984.35,321.8,243.4
"BOOT-000 03:08:43",11323938,30.85,16.3,984.37,323.0,243.3
"BOOT-000 03:08:47",11327256,30.82,16.3,984.37,321.4,243.3
"BOOT-000 03:08:50",11330569,30.80,16.3,984.36,320.2,243.4
"BOOT-000 03:08:53",11333874,30.79,16.3,984.33,320.8,243.6
"BOOT-000 03:08:57",11337175,30.77,16.3,984.35,324.0,243.4
"BOOT-000 03:09:00",11340473,30.75,16.3,984.39,322.1,243.1
"BOOT-000 03:09:03",11343785,30.71,16.3,984.42,320.8,242.8
"BOOT-000 03:09:07",11347103,30.69,16.3,984.41,322.1,242.9
"BOOT-000 03:09:10",11350410,30.67,16.4,984.39,320.8,243.1
"BOOT-000 03:09:13",11353715,30.66,16.4,984.40,320.8,243.0
"BOOT-000 03:09:17",11357013,30.64,16.5,984.43,320.2,242.8
"BOOT-000 03:09:20",11360313,30.62,16.5,984.44,321.1,242.7
"BOOT-000 03:09:23",11363631,30.59,16.5,984.39,320.2,243.1
"BOOT-000 03:09:26",11366946,30.58,16.6,984.38,319.9,243.2
"BOOT-000 03:09:30",11370251,30.55,16.6,984.44,320.8,242.7
"BOOT-000 03:09:33",11373553,30.52,16.5,984.37,322.1,243.3
"BOOT-000 03:09:36",11376851,30.51,16.6,984.36,322.1,243.4
"BOOT-000 03:09:40",11380160,30.47,16.6,984.37,322.1,243.3
"BOOT-000 03:09:43",11383478,30.43,16.6,984.38,322.1,243.2
"BOOT-000 03:09:46",11386787,30.42,16.6,984.38,322.1,243.2
"BOOT-000 03:09:50",11390092,30.39,16.6,984.39,322.1,243.1
"BOOT-000 03:09:53",11393391,30.38,16.6,984.43,322.1,242.8
"BOOT-000 03:09:56",11396689,30.34,16.7,984.45,323.3,242.6
"BOOT-000 03:10:00",11400007,30.30,16.7,984.45,323.3,242.6
"BOOT-000 03:10:03",11403324,30.26,16.7,984.47,324.0,242.4
"BOOT-000 03:10:06",11406629,30.24,16.7,984.42,324.6,242.8
"BOOT-000 03:10:09",11409932,30.22,16.7,984.42,323.3,242.8
"BOOT-000 03:10:13",11413230,30.19,16.7,984.44,324.0,242.7
"BOOT-000 03:10:16",11416536,30.16,16.7,984.44,326.2,242.7
"BOOT-000 03:10:19",11419854,30.11,16.7,984.40,325.9,243.0
"BOOT-000 03:10:23",11423165,30.08,16.8,984.39,325.9,243.1
"BOOT-000 03:10:26",11426470,30.05,16.8,984.34,326.5,243.5
"BOOT-000 03:10:29",11429770,30.03,16.8,984.37,326.5,243.3
"BOOT-000 03:10:33",11433068,30.01,16.9,984.41,327.2,242.9
"BOOT-000 03:10:36",11436383,29.96,16.9,984.45,328.2,242.6
"BOOT-000 03:10:39",11439701,29.91,16.9,984.46,327.2,242.5
"BOOT-000 03:10:43",11443006,29.86,16.9,984.43,328.8,242.8
"BOOT-000 03:10:46",11446310,29.80,16.9,984.38,328.5,243.2
"BOOT-000 03:10:49",11449608,29.76,17.0,984.39,329.5,243.1
"BOOT-000 03:10:52",11452911,29.71,17.0,984.40,330.1,243.0
"BOOT-000 03:10:56",11456229,29.64,17.0,984.46,330.5,242.5
"BOOT-000 03:10:59",11459542,29.60,17.0,984.44,331.8,242.7
"BOOT-000 03:11:02",11462847,29.55,17.1,984.42,330.8,242.8
"BOOT-000 03:11:06",11466148,29.50,17.1,984.41,330.5,242.9
"BOOT-000 03:11:09",11469446,29.44,17.1,984.41,333.8,242.9
"BOOT-000 03:11:12",11472758,29.38,17.1,984.44,332.1,242.7
"BOOT-000 03:11:16",11476076,29.31,17.2,984.46,333.1,242.5
"BOOT-000 03:11:19",11479383,29.27,17.2,984.47,332.8,242.4
"BOOT-000 03:11:22",11482688,29.23,17.3,984.48,333.8,242.3
"BOOT-000 03:11:25",11485986,29.18,17.3,984.47,333.8,242.4
"BOOT-000 03:11:29",11489286,29.14,17.3,984.48,333.8,242.3
"BOOT-000 03:11:32",11492604,29.09,17.4,984.47,332.5,242.4
"BOOT-000 03:11:35",11495919,29.05,17.4,984.46,337.2,242.5
"BOOT-000 03:11:39",11499224,29.03,17.4,984.45,335.5,242.6
"BOOT-000 03:11:42",11502526,29.00,17.5,984.42,336.5,242.8
"BOOT-000 03:11:45",11505824,28.97,17.5,984.42,333.8,242.8
"BOOT-000 03:11:49",11509133,28.93,17.5,984.47,335.2,242.4
"BOOT-000 03:11:52",11512451,28.90,17.5,984.48,334.5,242.3
"BOOT-000 03:11:55",11515760,28.86,17.6,984.47,335.5,242.4
"BOOT-000 03:11:59",11519065,28.84,17.6,984.47,336.5,242.4
"BOOT-000 03:12:02",11522364,28.82,17.6,984.46,337.2,242.5
"BOOT-000 03:12:05",11525662,28.80,17.6,984.46,337.2,242.5
"BOOT-000 03:12:08",11528980,28.76,17.7,984.45,335.9,242.6
"BOOT-000 03:12:12",11532297,28.73,17.7,984.43,336.5,242.8
"BOOT-000 03:12:15",11535602,28.70,17.7,984.45,337.9,242.6
"BOOT-000 03:12:18",11538905,28.68,17.7,984.46,338.3,242.5
"BOOT-000 03:12:22",11542203,28.65,17.8,984.48,339.0,242.3
"BOOT-000 03:12:25",11545509,28.61,17.8,984.49,337.6,242.2
"BOOT-000 03:12:28",11548827,28.56,17.8,984.46,338.6,242.5
"BOOT-000 03:12:32",11552138,28.55,17.8,984.48,340.0,242.3
"BOOT-000 03:12:35",11555443,28.52,17.9,984.47,335.2,242.4
"BOOT-000 03:12:38",11558743,28.50,17.9,984.50,337.6,242.2
"BOOT-000 03:12:42",11562041,28.47,18.0,984.50,337.2,242.2
"BOOT-000 03:12:45",11565356,28.46,18.0,984.46,335.2,242.5
"BOOT-000 03:12:48",11568674,28.44,18.2,984.47,337.6,242.4
"BOOT-000 03:12:51",11571979,28.43,18.2,984.48,337.9,242.3
"BOOT-000 03:12:55",11575283,28.41,18.2,984.48,339.0,242.3
"BOOT-000 03:12:58",11578581,28.40,18.2,984.46,340.4,242.5
"BOOT-000 03:13:01",11581884,28.38,18.1,984.44,340.4,242.7
"BOOT-000 03:13:05",11585202,28.35,18.1,984.44,339.0,242.7
"BOOT-000 03:13:08",11588515,28.33,18.1,984.47,339.7,242.4
"BOOT-000 03:13:11",11591820,28.32,18.1,984.52,339.3,242.0
"BOOT-000 03:13:15",11595121,28.31,18.2,984.54,342.1,241.8
"BOOT-000 03:13:18",11598419,28.27,18.2,984.53,342.9,241.9
"BOOT-000 03:13:21",11601731,28.25,18.2,984.52,340.4,242.0
"BOOT-000 03:13:25",11605049,28.24,18.2,984.51,342.9,242.1
"BOOT-000 03:13:28",11608356,28.24,18.2,984.53,339.7,241.9
"BOOT-000 03:13:31",11611661,28.24,18.2,984.53,340.7,241.9
"BOOT-000 03:13:34",11614959,28.23,18.2,984.53,340.7,241.9
"BOOT-000 03:13:38",11618259,28.22,18.2,984.52,342.9,242.0
"BOOT-000 03:13:41",11621577,28.20,18.2,984.53,340.7,241.9
"BOOT-000 03:13:44",11624892,28.19,18.2,984.52,343.6,242.0
"BOOT-000 03:13:48",11628197,28.19,18.2,984.51,341.1,242.1
"BOOT-000 03:13:51",11631499,28.17,18.2,984.51,340.7,242.1
"BOOT-000 03:13:54",11634797,28.17,18.3,984.50,342.9,242.2
"BOOT-000 03:13:58",11638106,28.15,18.3,984.54,342.5,241.8
"BOOT-000 03:14:01",11641424,28.13,18.3,984.55,342.1,241.7
"BOOT-000 03:14:04",11644733,28.12,18.3,984.54,341.4,241.8
"BOOT-000 03:14:08",11648038,28.11,18.3,984.54,341.1,241.8
"BOOT-000 03:14:11",11651337,28.11,18.3,984.52,340.0,242.0
"BOOT-000 03:14:14",11654635,28.12,18.3,984.55,342.5,241.7
"BOOT-000 03:14:17",11657953,28.11,18.4,984.55,341.1,241.7
"BOOT-000 03:14:21",11661270,28.10,18.4,984.56,341.4,241.6
"BOOT-000 03:14:24",11664575,28.09,18.3,984.60,340.7,241.3
"BOOT-000 03:14:27",11667878,28.08,18.3,984.56,341.4,241.6
"BOOT-000 03:14:31",11671176,28.08,18.3,984.46,342.1,242.5
"BOOT-000 03:14:34",11674482,28.07,18.3,984.51,340.4,242.1
"BOOT-000 03:14:37",11677800,28.05,18.3,984.58,342.1,241.5
"BOOT-000 03:14:41",11681111,28.05,18.3,984.54,344.6,241.8
"BOOT-000 03:14:44",11684416,28.05,18.4,984.52,340.7,242.0
"BOOT-000 03:14:47",11687716,28.05,18.4,984.52,342.1,242.0
"BOOT-000 03:14:51",11691014,28.04,18.4,984.54,341.1,241.8
"BOOT-000 03:14:54",11694329,28.02,18.4,984.56,340.7,241.6
"BOOT-000 03:14:57",11697647,28.00,18.4,984.54,340.7,241.8
"BOOT-000 03:15:00",11700952,28.01,18.4,984.55,339.7,241.7
"BOOT-000 03:15:04",11704256,28.02,18.4,984.55,342.9,241.7
"BOOT-000 03:15:07",11707554,28.01,18.4,984.56,342.1,241.6
"BOOT-000 03:15:10",11710857,28.01,18.4,984.55,342.9,241.7
"BOOT-000 03:15:14",11714175,27.99,18.4,984.59,341.1,241.4
"BOOT-000 03:15:17",11717488,27.97,18.5,984.58,341.4,241.5
"BOOT-000 03:15:20",11720793,27.97,18.4,984.59,342.1,241.4
"BOOT-000 03:15:24",11724094,27.97,18.5,984.58,340.7,241.5
"BOOT-000 03:15:27",11727392,27.96,18.5,984.56,342.9,241.6
"BOOT-000 03:15:30",11730704,27.95,18.5,984.58,341.1,241.5
"BOOT-000 03:15:34",11734022,27.94,18.5,984.58,343.6,241.5
"BOOT-000 03:15:37",11737329,27.93,18.5,984.58,342.9,241.5
"BOOT-000 03:15:40",11740634,27.93,18.5,984.56,342.1,241.6
"BOOT-000 03:15:43",11743932,27.94,18.5,984.57,343.6,241.6
"BOOT-000 03:15:47",11747232,27.93,18.5,984.61,343.6,241.2
"BOOT-000 03:15:50",11750550,27.93,18.5,984.61,341.4,241.2
"BOOT-000 03:15:53",11753865,27.92,18.5,984.59,342.1,241.4
"BOOT-000 03:15:57",11757170,27.91,18.5,984.59,344.3,241.4
"BOOT-000 03:16:00",11760472,27.92,18.5,984.62,342.9,241.1
"BOOT-000 03:16:03",11763770,27.90,18.5,984.58,342.1,241.5
"BOOT-000 03:16:07",11767079,27.88,18.5,984.57,344.3,241.6
"BOOT-000 03:16:10",11770397,27.86,18.5,984.56,343.2,241.6
"BOOT-000 03:16:13",11773706,27.85,18.5,984.57,345.0,241.6
"BOOT-000 03:16:17",11777011,27.85,18.5,984.55,342.9,241.7
"BOOT-000 03:16:20",11780310,27.84,18.5,984.57,345.4,241.6
"BOOT-000 03:16:23",11783608,27.84,18.5,984.59,345.0,241.4
"BOOT-000 03:16:26",11786926,27.82,18.5,984.57,345.0,241.6
"BOOT-000 03:16:30",11790243,27.81,18.5,984.57,343.6,241.6
"BOOT-000 03:16:33",11793548,27.82,18.6,984.56,342.9,241.6
"BOOT-000 03:16:36",11796851,27.81,18.6,984.56,342.9,241.6
"BOOT-000 03:16:40",11800149,27.80,18.6,984.57,343.9,241.6
"BOOT-000 03:16:43",11803455,27.80,18.6,984.56,343.6,241.6
"BOOT-000 03:16:46",11806773,27.78,18.6,984.54,343.9,241.8
"BOOT-000 03:16:50",11810084,27.78,18.6,984.56,343.2,241.6
"BOOT-000 03:16:53",11813389,27.76,18.6,984.60,345.0,241.3
"BOOT-000 03:16:56",11816689,27.75,18.6,984.61,343.6,241.2
"BOOT-000 03:16:59",11819987,27.74,18.6,984.56,343.6,241.6
"BOOT-000 03:17:03",11823302,27.72,18.6,984.55,343.6,241.7
"BOOT-000 03:17:06",11826620,27.71,18.6,984.58,344.3,241.5
"BOOT-000 03:17:09",11829925,27.71,18.6,984.60,345.0,241.3
"BOOT-000 03:17:13",11833229,27.70,18.6,984.61,341.4,241.2
"BOOT-000 03:17:16",11836527,27.70,18.6,984.61,345.0,241.2
"BOOT-000 03:17:19",11839830,27.69,18.6,984.60,344.6,241.3
"BOOT-000 03:17:23",11843148,27.68,18.6,984.60,343.6,241.3
"BOOT-000 03:17:26",11846461,27.67,18.7,984.57,342.1,241.6
"BOOT-000 03:17:29",11849766,27.66,18.7,984.56,342.1,241.6
"BOOT-000 03:17:33",11853067,27.65,18.7,984.57,343.9,241.6
"BOOT-000 03:17:36",11856365,27.65,18.7,984.60,343.6,241.3
"BOOT-000 03:17:39",11859677,27.64,18.7,984.60,345.7,241.3
"BOOT-000 03:17:42",11862995,27.63,18.7,984.57,342.1,241.6
"BOOT-000 03:17:46",11866302,27.63,18.7,984.61,345.0,241.2
"BOOT-000 03:17:49",11869607,27.62,18.7,984.61,343.6,241.2
"BOOT-000 03:17:52",11872905,27.62,18.7,984.58,343.6,241.5
"BOOT-000 03:17:56",11876205,27.61,18.7,984.54,342.9,241.8
"BOOT-000 03:17:59",11879523,27.60,18.7,984.56,343.6,241.6
"BOOT-000 03:18:02",11882838,27.59,18.7,984.57,342.9,241.6
"BOOT-000 03:18:06",11886143,27.60,18.7,984.56,343.9,241.6
"BOOT-000 03:18:09",11889445,27.59,18.7,984.56,345.7,241.6
"BOOT-000 03:18:12",11892743,27.60,18.7,984.59,341.8,241.4
"BOOT-000 03:18:16",11896052,27.59,18.8,984.58,342.9,241.5
"BOOT-000 03:18:19",11899370,27.58,18.8,984.56,343.6,241.6
"BOOT-000 03:18:22",11902679,27.58,18.8,984.56,342.9,241.6
"BOOT-000 03:18:25",11905984,27.57,18.8,984.56,342.1,241.6
"BOOT-000 03:18:29",11909283,27.57,18.8,984.60,342.9,241.3
"BOOT-000 03:18:32",11912581,27.57,18.8,984.66,342.1,240.8
"BOOT-000 03:18:35",11915899,27.55,18.8,984.64,343.2,241.0
"BOOT-000 03:18:39",11919216,27.54,18.8,984.63,342.5,241.1
"BOOT-000 03:18:42",11922521,27.53,18.8,984.63,342.9,241.1
"BOOT-000 03:18:45",11925824,27.51,18.8,984.63,342.9,241.1
"BOOT-000 03:18:49",11929122,27.51,18.8,984.65,346.1,240.9
"BOOT-000 03:18:52",11932428,27.51,18.8,984.66,343.6,240.8
"BOOT-000 03:18:55",11935746,27.49,18.8,984.65,343.6,240.9
"BOOT-000 03:18:59",11939057,27.49,18.8,984.65,343.6,240.9
"BOOT-000 03:19:02",11942362,27.50,18.9,984.68,342.9,240.6
"BOOT-000 03:19:05",11945662,27.51,18.8,984.71,344.3,240.4
"BOOT-000 03:19:08",11948960,27.51,18.9,984.69,342.9,240.5
"BOOT-000 03:19:12",11952275,27.50,18.8,984.68,343.6,240.6
"BOOT-000 03:19:15",11955593,27.49,18.8,984.68,342.9,240.6
"BOOT-000 03:19:18",11958898,27.50,18.8,984.63,343.6,241.1
"BOOT-000 03:19:22",11962202,27.50,18.8,984.61,344.3,241.2
"BOOT-000 03:19:25",11965500,27.50,18.8,984.65,344.3,240.9
"BOOT-000 03:19:28",11968803,27.49,18.9,984.64,344.3,241.0
"BOOT-000 03:19:32",11972121,27.49,18.9,984.66,343.6,240.8
"BOOT-000 03:19:35",11975434,27.48,18.9,984.67,343.2,240.7
"BOOT-000 03:19:38",11978739,27.47,18.9,984.65,345.0,240.9
"BOOT-000 03:19:42",11982040,27.47,18.9,984.68,344.6,240.6
"BOOT-000 03:19:45",11985338,27.46,18.9,984.67,343.2,240.7
"BOOT-000 03:19:48",11988650,27.45,18.9,984.63,344.6,241.1
"BOOT-000 03:19:51",11991968,27.44,18.9,984.63,343.9,241.1
"BOOT-000 03:19:55",11995275,27.44,18.9,984.65,343.6,240.9
"BOOT-000 03:19:58",11998580,27.44,18.9,984.62,345.7,241.1
"BOOT-000 03:20:01",12001878,27.44,18.9,984.63,342.9,241.1
"BOOT-000 03:20:05",12005178,27.44,18.9,984.64,343.9,241.0
"BOOT-000 03:20:08",12008496,27.43,18.9,984.66,344.3,240.8
"BOOT-000 03:20:11",12011811,27.44,18.9,984.66,345.4,240.8
"BOOT-000 03:20:15",12015116,27.44,18.9,984.64,342.1,241.0
"BOOT-000 03:20:18",12018418,27.44,18.9,984.64,343.6,241.0
"BOOT-000 03:20:21",12021716,27.44,18.9,984.64,343.9,241.0
"BOOT-000 03:20:25",12025025,27.44,18.9,984.65,344.6,240.9
"BOOT-000 03:20:28",12028343,27.43,18.9,984.66,343.9,240.8
"BOOT-000 03:20:31",12031652,27.43,18.9,984.62,342.5,241.1
"BOOT-000 03:20:34",12034957,27.43,18.9,984.65,345.0,240.9
"BOOT-000 03:20:38",12038256,27.44,18.9,984.65,343.6,240.9
"BOOT-000 03:20:41",12041554,27.43,19.0,984.66,344.3,240.8
"BOOT-000 03:20:44",12044872,27.43,18.9,984.66,344.6,240.8
"BOOT-000 03:20:48",12048189,27.42,18.9,984.67,345.0,240.7
"BOOT-000 03:20:51",12051494,27.43,19.0,984.69,343.6,240.5
"BOOT-000 03:20:54",12054797,27.42,19.0,984.65,342.5,240.9
"BOOT-000 03:20:58",12058095,27.43,19.0,984.62,343.2,241.1
"BOOT-000 03:21:01",12061401,27.42,19.0,984.63,343.6,241.1
"BOOT-000 03:21:04",12064719,27.42,19.0,984.65,344.6,240.9
"BOOT-000 03:21:08",12068030,27.42,19.0,984.64,343.9,241.0
"BOOT-000 03:21:11",12071335,27.42,19.0,984.64,342.1,241.0
"BOOT-000 03:21:14",12074635,27.42,18.9,984.64,343.2,241.0
"BOOT-000 03:21:17",12077933,27.41,18.9,984.61,343.2,241.2
"BOOT-000 03:21:21",12081248,27.39,19.0,984.61,344.3,241.2
"BOOT-000 03:21:24",12084566,27.38,19.0,984.63,345.0,241.1
"BOOT-000 03:21:27",12087871,27.38,19.0,984.68,343.6,240.6
"BOOT-000 03:21:31",12091175,27.37,19.0,984.66,342.1,240.8
"BOOT-000 03:21:34",12094473,27.38,19.0,984.67,342.9,240.7
"BOOT-000 03:21:37",12097776,27.37,19.0,984.67,343.9,240.7
"BOOT-000 03:21:41",12101094,27.36,19.0,984.68,345.0,240.6
"BOOT-000 03:21:44",12104407,27.37,19.0,984.68,342.1,240.6
"BOOT-000 03:21:47",12107712,27.37,19.0,984.66,341.8,240.8
"BOOT-000 03:21:51",12111013,27.36,19.0,984.70,345.0,240.5
"BOOT-000 03:21:54",12114311,27.36,19.0,984.69,343.9,240.5
"BOOT-000 03:21:57",12117623,27.35,19.0,984.72,344.3,240.3
"BOOT-000 03:22:00",12120941,27.34,19.0,984.69,343.2,240.5
"BOOT-000 03:22:04",12124248,27.35,19.0,984.67,343.2,240.7
"BOOT-000 03:22:07",12127553,27.36,19.0,984.67,343.2,240.7
"BOOT-000 03:22:10",12130851,27.36,19.0,984.65,342.9,240.9
"BOOT-000 03:22:14",12134151,27.36,19.0,984.65,343.6,240.9
"BOOT-000 03:22:17",12137469,27.34,19.0,984.65,344.6,240.9
"BOOT-000 03:22:20",12140784,27.33,19.0,984.65,344.3,240.9
"BOOT-000 03:22:24",12144089,27.32,19.0,984.63,343.9,241.1
"BOOT-000 03:22:27",12147391,27.31,19.0,984.62,342.1,241.1
"BOOT-000 03:22:30",12150689,27.31,19.0,984.61,342.9,241.2
"BOOT-000 03:22:33",12153998,27.29,19.0,984.65,345.4,240.9
"BOOT-000 03:22:37",12157316,27.28,19.0,984.69,344.6,240.5
"BOOT-000 03:22:40",12160625,27.28,19.0,984.69,343.6,240.5
"BOOT-000 03:22:43",12163930,27.27,19.0,984.69,344.3,240.5
"BOOT-000 03:22:47",12167229,27.26,19.0,984.65,346.5,240.9
"BOOT-000 03:22:50",12170527,27.26,19.1,984.67,345.7,240.7
"BOOT-000 03:22:53",12173845,27.25,19.1,984.67,345.4,240.7
"BOOT-000 03:22:57",12177162,27.25,19.1,984.68,342.9,240.6
"BOOT-000 03:23:00",12180467,27.25,19.1,984.68,344.6,240.6
"BOOT-000 03:23:03",12183770,27.25,19.1,984.67,343.2,240.7
"BOOT-000 03:23:07",12187068,27.26,19.1,984.66,344.6,240.8
"BOOT-000 03:23:10",12190374,27.25,19.1,984.69,344.3,240.5
"BOOT-000 03:23:13",12193692,27.24,19.1,984.73,343.6,240.2
"BOOT-000 03:23:17",12197003,27.23,19.1,984.73,345.0,240.2
"BOOT-000 03:23:20",12200308,27.22,19.1,984.72,343.6,240.3
"BOOT-000 03:23:23",12203608,27.21,19.1,984.70,344.3,240.5
"BOOT-000 03:23:26",12206906,27.21,19.1,984.67,342.5,240.7
"BOOT-000 03:23:30",12210221,27.21,19.1,984.66,345.7,240.8
"BOOT-000 03:23:33",12213539,27.19,19.1,984.68,345.7,240.6
"BOOT-000 03:23:36",12216844,27.17,19.1,984.69,344.3,240.5
"BOOT-000 03:23:40",12220148,27.14,19.1,984.70,346.5,240.5
"BOOT-000 03:23:43",12223446,27.12,19.1,984.69,345.7,240.5
"BOOT-000 03:23:46",12226748,27.08,19.1,984.67,347.2,240.7
"BOOT-000 03:23:50",12230066,27.03,19.1,984.66,348.7,240.8
"BOOT-000 03:23:53",12233379,27.00,19.1,984.67,348.7,240.7
"BOOT-000 03:23:56",12236684,26.97,19.1,984.70,350.9,240.5
"BOOT-000 03:23:59",12239985,26.92,19.1,984.72,351.3,240.3
"BOOT-000 03:24:03",12243283,26.89,19.2,984.73,349.4,240.2
"BOOT-000 03:24:06",12246595,26.85,19.2,984.68,351.3,240.6
"BOOT-000 03:24:09",12249913,26.81,19.2,984.67,349.4,240.7
"BOOT-000 03:24:13",12253220,26.80,19.2,984.68,351.3,240.6
"BOOT-000 03:24:16",12256525,26.77,19.2,984.69,350.9,240.5
"BOOT-000 03:24:19",12259823,26.74,19.3,984.69,353.1,240.5
"BOOT-000 03:24:23",12263123,26.72,19.3,984.67,352.8,240.7
"BOOT-000 03:24:26",12266441,26.68,19.3,984.66,350.9,240.8
"BOOT-000 03:24:29",12269756,26.64,19.3,984.63,353.1,241.1
"BOOT-000 03:24:33",12273061,26.63,19.3,984.66,353.1,240.8
"BOOT-000 03:24:36",12276363,26.61,19.3,984.67,352.8,240.7
"BOOT-000 03:24:39",12279661,26.60,19.4,984.66,352.4,240.8
"BOOT-000 03:24:42",12282970,26.58,19.4,984.68,355.0,240.6
